date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:41:28	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1064.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-9-the-2-beat)
03:41:30	2461/2461	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:24%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-10-song-form-focus	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedb595.json	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-10-song-form-focus)
03:41:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:24%20GMT	http://www.scottsbasslessons.com/?p=10313	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index2d64.html	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-10-song-form-focus)
03:41:32	2559/2559	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:26%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-10-song-form-focus&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed34b8	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-10-song-form-focus)
03:41:32	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1067.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-10-song-form-focus)
03:41:32	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1068.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-10-song-form-focus)
03:41:34	2497/2497	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:28%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-11-68-groove-development	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed9c11.json	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-11-68-groove-development)
03:41:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:28%20GMT	http://www.scottsbasslessons.com/?p=10311	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexefd4.html	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-11-68-groove-development)
03:41:36	2592/2592	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:30%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-11-68-groove-development&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedf922	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-11-68-groove-development)
03:41:36	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.106b.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-11-68-groove-development)
03:41:36	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.106c.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-11-68-groove-development)
03:41:38	2516/2516	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:31%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-12-shuffle-groove-development	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed07fa.json	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-12-shuffle-groove-development)
03:41:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:32%20GMT	http://www.scottsbasslessons.com/?p=10309	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index2bdc.html	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-12-shuffle-groove-development)
03:41:39	2614/2614	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:33%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-12-shuffle-groove-development&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed80f1	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-12-shuffle-groove-development)
03:41:39	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.106f.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-12-shuffle-groove-development)
03:41:39	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1070.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-12-shuffle-groove-development)
03:41:41	2496/2496	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:35%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-13-swing-feel-development	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedc606.json	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-13-swing-feel-development)
03:41:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:35%20GMT	http://www.scottsbasslessons.com/?p=10307	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexa5eb.html	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-13-swing-feel-development)
03:41:43	2594/2594	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:37%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-13-swing-feel-development&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed9327	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-13-swing-feel-development)
03:41:43	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1073.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-13-swing-feel-development)
03:41:43	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1074.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-13-swing-feel-development)
03:41:45	2496/2496	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:39%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-14-solo-swing-development	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedc9df.json	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-14-solo-swing-development)
03:41:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:39%20GMT	http://www.scottsbasslessons.com/?p=10305	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexa5b2.html	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-14-solo-swing-development)
03:41:47	2594/2594	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:41%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fa-masterclass-in-time-and-groove-development%2Flesson-14-solo-swing-development&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed105b	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-14-solo-swing-development)
03:41:47	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1077.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-14-solo-swing-development)
03:41:47	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1078.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-14-solo-swing-development)
03:41:47	0/-1	---M--	301	error ('')			http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/course-wrap-up.1079.delayed	(from http://www.scottsbasslessons.com/courses/a-masterclass-in-time-and-groove-development/lesson-14-solo-swing-development)
03:41:49	2348/2348	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:42%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fintroduction	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed6ade.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/introduction)
03:41:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:43%20GMT	http://www.scottsbasslessons.com/?p=12300	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexb92b.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/introduction)
03:41:50	2444/2444	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:44%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fintroduction&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed6fec	(from http://www.scottsbasslessons.com/courses/the-groove-formula/introduction)
03:41:52	2492/2492	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:46%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-1	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedad92.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-1)
03:41:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:46%20GMT	http://www.scottsbasslessons.com/?p=12302	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index59bf.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-1)
03:41:55	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:48%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-1&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed0f89	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-1)
03:41:57	2492/2492	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:51%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-2	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedbc72.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-2)
03:41:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:51%20GMT	http://www.scottsbasslessons.com/?p=12305	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexa69e.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-2)
03:41:59	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:53%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-2&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed1c98	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-2)
03:42:01	2492/2492	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:55%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-3	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed322a.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-3)
03:42:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:55%20GMT	http://www.scottsbasslessons.com/?p=12308	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index1d9a.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-3)
03:42:03	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:41:57%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-3&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed460c	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-3)
03:42:05	2492/2492	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:41:58%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-4	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed900b.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-4)
03:42:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:41:59%20GMT	http://www.scottsbasslessons.com/?p=12311	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index307c.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-4)
03:42:07	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:00%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-4&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed5181	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-4)
03:42:09	2492/2492	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:02%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-5	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedc97e.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-5)
03:42:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:02%20GMT	http://www.scottsbasslessons.com/?p=12314	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index960f.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-5)
03:42:11	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:04%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-5&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed3e7a	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-5)
03:42:13	2492/2492	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:07%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-6	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed9a2c.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-6)
03:42:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:07%20GMT	http://www.scottsbasslessons.com/?p=12316	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index2812.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-6)
03:42:15	2581/2581	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:09%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-1-the-groove-grid-lesson-6&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed3283	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-1-the-groove-grid-lesson-6)
03:42:17	2586/2586	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:11%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythmic-and-groove-development-introduction	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embede281.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythmic-and-groove-development-introduction)
03:42:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:11%20GMT	http://www.scottsbasslessons.com/?p=12320	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index0bf5.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythmic-and-groove-development-introduction)
03:42:19	2675/2675	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:13%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythmic-and-groove-development-introduction&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed021e	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythmic-and-groove-development-introduction)
03:42:21	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:15%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-1	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedc660.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-1)
03:42:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:15%20GMT	http://www.scottsbasslessons.com/?p=12324	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexbe88.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-1)
03:42:22	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:16%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-1&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed1441	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-1)
03:42:24	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:18%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-2	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed371b.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-2)
03:42:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:18%20GMT	http://www.scottsbasslessons.com/?p=12327	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexb827.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-2)
03:42:26	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:20%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-2&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedb3bc	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-2)
03:42:28	2562/2562	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2020:42:22%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-3	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedb27a.json	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-3)
03:42:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2020:42:22%20GMT	http://www.scottsbasslessons.com/?p=12330	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexc000.html	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-3)
03:42:30	2651/2651	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2020:42:24%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fcourses%2Fthe-groove-formula%2Fmodule-2-rhythm-and-groove-development-lesson-3&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embeded71	(from http://www.scottsbasslessons.com/courses/the-groove-formula/module-2-rhythm-and-groove-development-lesson-3)
